,CollegeName,TotalRegistrations,State
15,COLLEGE,407,-
221,STUDENT,11,-
344,UNIVERSITY,5,-
441,NONE,4,-
478,B TECH,3,-
481,HCL TECH,3,-
504,COMPANY,3,-
511,NA,3,-
600,NO,2,-
617,NATIONAL COLLEGE OF IRELAND,2,-
782,SWECHA,2,-
796,AUTONOMOUS,2,-
826,UNEMPLOYED,2,-
865,no affiliation,1,-
866,na,1,-
871,ADDANKI VAISHNAVI,1,-
876,v,1,-
940,JOB SEARCH,1,-
943,JSJSJE,1,-
957,JUST PASSED,1,-
970,IT JARGONS,1,-
1027,INSTAGRAM,1,-
1120,KORRA RAHUL,1,-
1131,IIT-INDIAN INSTITUTE OF TECHOLOGY,1,-
1141,LIFE ENTERPRISES,1,-
1144,LIONORBIT.COM,1,-
1172,LKDFJAKLD,1,-
1286,HOUSEWIFE,1,-
1287,HUMANA,1,-
1293,ME,1,-
1299,MICROSOFT,1,-
1347,HCL IT,1,-
1368,GUARDIAN INDIA,1,-
1380,NAPIER HEALTH CARE,1,-
1394,NACC,1,-
1406,NAI VAIBHAV DINESHBHAI,1,-
1433,NCI,1,-
1494,GGC,1,-
1512,ORABASE SOLUTIONS LLC,1,-
1522,GDGD,1,-
1546,FREELANCE CONTENT WRITER,1,-
1548,ORGANIZATION,1,-
1553,OTHERS,1,-
1559,OUTLIER,1,-
1572,FRESHER,1,-
1626,EY,1,-
1639,QUEEN MARY UNIVERSITY OF LONDON ( GRADUATE ),1,-
1641,R,1,-
1665,RADHAKRISHNAMATTA5757@GMAIL.COM,1,-
1689,ECE,1,-
1694,ENGINEERING COLLEGE,1,-
1850,DIPLOMA COMPLETED AND GOING TO BETCH AS LATERAL ENTRY,1,-
1851,DIRECTV,1,-
1857,RITHEESHTALLURI2@GMAIL.COM,1,-
1931,Cbse School,1,-
1960,COMPUTER SCIENCE & ENGINEERING,1,-
2109,CCE,1,-
2310,BCBST,1,-
2311,BCRIT,1,-
2346,BANK OF BARODA,1,-
2356,T-MOBILE,1,-
2382,St.,1,-
2413,THE IHFE,1,-
2423,UNH,1,-
2470,UNIVERSITY OF LEICESTER,1,-
2532,APPLITECH TECHNOLOGIES,1,-
2539,ASPIRING ENTREPRENEUR,1,-
2540,ASRITHAKROTHA@GMAIL.COM,1,-
2543,ANJIRACHAPI143@GMAOL.COM,1,-
2717,AMAZON,1,-
2718,AMAZON ADS,1,-
2720,AICTE AFFILIATED,1,-
2741,AIMS,1,-
2745,AKASH TECH,1,-
2748,AL,1,-
2761,AEROSTAR ENGINEERING,1,-
2762,AIAT,1,-
2774,WELLSFARGO,1,-
2789,10KINFO DATA SOLUTIONS,1,-
2790,9553277602,1,-
2796,ABHINAV BALAJI,1,-
2799,.,1,-
2803,AD,1,-
2819,git,1,-
2573,APCFSS,1,-
2108,CARNEGIE MELLON UNIVERSITY AFRICA,1,AFRICA
48,GITAM,135,Andhra Pradesh
50,RAJEEV GANDHI MEMORIAL COLLEGE OF ENGINEERING AND TECHNOLOGY,123,Andhra Pradesh
51,VIGNAN'S INSTITUTE OF INFORMATION TECHNOLOGY,119,Andhra Pradesh
54,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY,113,Andhra Pradesh
56,GITAM - GITAM UNIVERSITY,107,Andhra Pradesh
67,KLU - K L UNIVERSITY,83,Andhra Pradesh
68,SHRI VISHNU ENGINEERING COLLEGE FOR WOMEN,83,Andhra Pradesh
78,VASIREDDY VENKATADRI INSTITUTE OF TECHNOLOGY,67,Andhra Pradesh
80,VELAGAPUDI RAMAKRISHNA SIDDHARTHA ENGINEERING COLLEGE,64,Andhra Pradesh
84,CHAITANYA DEEMED TO BE UNIVERSITY,59,Andhra Pradesh
85,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,59,Andhra Pradesh
86,MVGR COLLEGE OF ENGINEERING,58,Andhra Pradesh
91,CHALAPATHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,52,Andhra Pradesh
106,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES,41,Andhra Pradesh
108,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY FOR WOMENS,39,Andhra Pradesh
110,JNTUK COLLEGE OF ENGINNERING KAKINADA,37,Andhra Pradesh
113,KL UNIVERSITY,36,Andhra Pradesh
117,PRAGATI ENGINEERING COLLEGE,35,Andhra Pradesh
120,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCIENCES,33,Andhra Pradesh
123,SRINIVASA INSTITUTE OF ENGINEERING AND TECHNOLOGY,32,Andhra Pradesh
124,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY FOR WOMEN'S,31,Andhra Pradesh
129,MOHAN BABU UNIVERSITY,28,Andhra Pradesh
133,SIEI - SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,27,Andhra Pradesh
138,ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY,25,Andhra Pradesh
139,SRM UNIVERSITY AP,24,Andhra Pradesh
142,SRKR ENGINEERING COLLEGE,23,Andhra Pradesh
143,VISHNU INSTITUTE OF TECHNOLOGY,23,Andhra Pradesh
149,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGIES,21,Andhra Pradesh
151,ANDHRA UNIVERSITY COLLEGE OF ENGEENERING (A),20,Andhra Pradesh
153,MADANAPALLE INSTITUTE OF TECHNOLOGY AND SCIENCE,20,Andhra Pradesh
155,QIS COLLEGE OF ENGINEERING AND TECHNOLOGY,20,Andhra Pradesh
156,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,19,Andhra Pradesh
157,NRI INSTITUTE OF TECHNOLOGY,19,Andhra Pradesh
159,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,19,Andhra Pradesh
160,ANDHRA UNIVERSITY COLLEGE OF ENGINEERING,19,Andhra Pradesh
161,ADITYA ENGINEERING COLLEGE,19,Andhra Pradesh
163,MAHARAJ VIJAYARAM GAJAPATHI RAJ COLLEGE OF ENGINEERING,18,Andhra Pradesh
164,SVES - SRI VENKATESWARA ENGINEERING COLLEGE,18,Andhra Pradesh
166,VIGNAN INSTITUTE OF INFORMATION TECHNOLOGY,18,Andhra Pradesh
167,JNTUA COLLEGE OF ENGINEERING ANANTAPUR,18,Andhra Pradesh
170,KAKINADA INSTITUTION OF ENGINEERING AND TECHNOLOGY,17,Andhra Pradesh
171,RAGHU ENGINEERING COLLEGE,17,Andhra Pradesh
173,KIET GROUP OF INSTITUTIONS,17,Andhra Pradesh
174,RAYALASEEMA UNIVERSITY COLLEGE OF ENGINEERING,17,Andhra Pradesh
175,LAKIREDDY BALI REDDY COLLEGE OF ENGINEERING,17,Andhra Pradesh
180,AITH - ANNAMACHARYA INST OF TECHNOLOGY AND SCI,16,Andhra Pradesh
181,RGMCET,16,Andhra Pradesh
182,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,16,Andhra Pradesh
185,"G PULLA REDDY ENGINEERING COLLEGE (AUTONOMOUS), KURNOOL",15,Andhra Pradesh
188,GMR INSTITUTE OF TECHNOLOGY,14,Andhra Pradesh
189,SAGI RAMA KRISHNAM RAJU ENGINEERING COLLEGE,14,Andhra Pradesh
193,BONAM VENKATA CHALAMAYYA ENGINEERING COLLEGE,14,Andhra Pradesh
200,RAMACHANDRA COLLEGE OF ENGINEERING,13,Andhra Pradesh
202,SREE VIDYANIKETHAN ENGINEERING COLLEGE,12,Andhra Pradesh
205,SAGI RAMAKRISHNAM RAJU ENGINEERING COLLEGE,12,Andhra Pradesh
206,ADITYA DEGREE COLLEGE,12,Andhra Pradesh
209,GAYATRI VIDYA PARISHAD COLLEGE OF ENGINEERING,12,Andhra Pradesh
210,ANDHRA UNIVERSITY,12,Andhra Pradesh
212,SIR C R REDDY COLLEGE OF ENGINEERING,12,Andhra Pradesh
213,RAYALASEEMA UNIVERSITY,12,Andhra Pradesh
216,VIT-AP,12,Andhra Pradesh
218,VIT-AP UNIVERSITY,11,Andhra Pradesh
219,NATIONAL INSTITUTE OF TECHNOLOGY ANDHRA PRADESH,11,Andhra Pradesh
220,KKR & KSR INSTITUTE OF TECHNOLOGY AND SCIENCES,11,Andhra Pradesh
222,KIET,11,Andhra Pradesh
223,VIT AP,11,Andhra Pradesh
225,LENDI INSTITUTE OF ENGINEERING AND TECHNOLOGY,11,Andhra Pradesh
227,GODAVARI INSTITUTE OF ENGINEERING AND TECHNOLOGY,11,Andhra Pradesh
228,G PULLAIAH COLLEGE OF ENGINEERING AND TECHNOLOGY,11,Andhra Pradesh
230,MVGR,11,Andhra Pradesh
231,R.V.R & J.C COLLEGE OF ENGINEERING,11,Andhra Pradesh
232,NARASARAOPETA ENGINEERING COLLEGE,11,Andhra Pradesh
234,RAGHU INSTITUTE OF TECHNOLOGY,10,Andhra Pradesh
238,ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE RAJAMPET,10,Andhra Pradesh
240,NIMRA COLLEGE OF ENGINEERING AND TECHNOLOGY,10,Andhra Pradesh
242,USHA RAMA COLLEGE OF ENGINEERING AND TECHNOLOGY,9,Andhra Pradesh
244,ACHARYA NAGARJUNA UNIVERSITY,9,Andhra Pradesh
245,K L UNIVERSITY,9,Andhra Pradesh
248,DHANEKULA INSTITUTE OF ENGINEERING AND TECHNOLOGY,9,Andhra Pradesh
250,GATE - GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,9,Andhra Pradesh
252,AUDISANKARA COLLEGE OF ENGINEERING AND TECHNOLOGY,9,Andhra Pradesh
253,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,9,Andhra Pradesh
254,TIRUMALA ENGINEERING COLLEGE,9,Andhra Pradesh
256,ANDHRA LOYOLA INSTITUTE OF ENGINEERING AND TECHNOLOGY,8,Andhra Pradesh
258,VASIREDDY VENKATADRI INTERNATIONAL TECHNOLOGICAL UNIVERSITY,8,Andhra Pradesh
259,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,8,Andhra Pradesh
261,VIGNAN'S INSTITUTE OF INFORMATION AND TECHNOLOGY,8,Andhra Pradesh
263,NARAYANA ENGINEERING COLLEGE,8,Andhra Pradesh
268,VIT AP UNIVERSITY,8,Andhra Pradesh
269,RISHI MS INSTITUTE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,8,Andhra Pradesh
270,ST.ANN'S COLLEGE OF ENGINEERING AND TECHNOLOGY,8,Andhra Pradesh
272,SIR CR REDDY COLLEGE OF ENGINEERING,8,Andhra Pradesh
278,"RAJEEV GANDHI MEMORIAL COLLEGE OF ENGINEERING AND TECHNOLOGY, NANDYAL",7,Andhra Pradesh
280,NBKR INSTITUTE OF SCIENCE AND TECHNOLOGY,7,Andhra Pradesh
281,KAKINADA INSTITUTE OF ENGINEERING TECHNOLOGY,7,Andhra Pradesh
282,JNTUGV COLLEGE OF ENGINEERING VIZIANAGARAM,7,Andhra Pradesh
285,SVR ENGINEERING COLLEGE,7,Andhra Pradesh
288,SWARNANDHRA COLLEGE OF ENGINEERING AND TECHNOLOGY,7,Andhra Pradesh
291,ST ANN'S COLLEGE OF ENGINEERING AND TECHNOLOGY,7,Andhra Pradesh
294,SRINIVASA RAMANUJAN INSTITUTE OF TECHNOLOGY,7,Andhra Pradesh
304,ANDHRA UNIVERSITY COLLEGE OF ENGINEERING FOR WOMEN,6,Andhra Pradesh
306,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES, NUZVID",6,Andhra Pradesh
307,KKR AND KSR INSTITUTE OF TECHNOLOGY AND SCIENCES,6,Andhra Pradesh
308,VELAGAPUDI RAMAKRISHNA SIDDARTHA ENGINEERING COLLEGE,6,Andhra Pradesh
309,GAYATRI VIDYA PARISAD COLLEGE OF ENGINEERING,6,Andhra Pradesh
310,GAYATRI VIDYA PARISHAD COLLEGE FOR DEGREE AND PG COURSES,6,Andhra Pradesh
312,BAPATLA ENGINEERING COLLEGE,6,Andhra Pradesh
314,ST.ANN'S COLLEGE OF ENGINEERING AND TECHNOLOGY CHIRALA,6,Andhra Pradesh
315,SRI VASAVI ENGINEERING COLLEGE,6,Andhra Pradesh
318,G PULLA REDDY ENGINEERING COLLEGE,6,Andhra Pradesh
319,VELLORE INSTITUTE OF TECHNOLOGY - AP,6,Andhra Pradesh
323,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES NUZVID,5,Andhra Pradesh
324,RGUKT NUZVID,5,Andhra Pradesh
325,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGY,5,Andhra Pradesh
327,RGUKT SRIKAKULAM,5,Andhra Pradesh
328,ST. ANN'S COLLEGE OF ENGINEERING AND TECHNOLOGY,5,Andhra Pradesh
329,GAYATRI VIDYA PARISAD COLLEGE OF ENGINEERING FOR WOMEN,5,Andhra Pradesh
331,GITAM UNIVERSITY,5,Andhra Pradesh
334,ADITYA INSTITUTE OF TECHNOLOGY AND MANAGEMENT,5,Andhra Pradesh
337,ADITYA UNIVERSITY,5,Andhra Pradesh
340,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,5,Andhra Pradesh
342,DAITA MADHUSUDANA SASTRY SRI VENKATESWARA HINDU COLLEGE OF ENGINEERING,5,Andhra Pradesh
350,RAJEEV GANDHI MEMORIAL COLLEGE OF ENGINEERING,5,Andhra Pradesh
352,ANITS,5,Andhra Pradesh
354,KLUNIVERSITY,5,Andhra Pradesh
357,DVR AND DR HS MIC COLLAGE OF TECHNOLOGY,5,Andhra Pradesh
360,KRISHNA UNIVERSITY,5,Andhra Pradesh
361,R.V.R&J.C COLLEGE OF ENGINEERING,5,Andhra Pradesh
365,DMSSVH COLLEGE OF ENGINEERING MACHILIPATNAM AFFLIATED TO JNTUK,5,Andhra Pradesh
366,RVR&JC COLLEGE OF ENGINEERING,5,Andhra Pradesh
368,RVR & JC COLLEGE OF ENGINEERING,5,Andhra Pradesh
369,NARAYANA ENGINEERING COLLEGE GUDUR,5,Andhra Pradesh
370,DADI INSTITUTE OF ENGINEERING AND TECHNOLOGY,5,Andhra Pradesh
372,KAKINADA INSTITUTE OF ENGINEERING & TECHNOLOGY,4,Andhra Pradesh
374,BVC ENGINEERING COLLEGE,4,Andhra Pradesh
375,NIT ANDHRA PRADESH,4,Andhra Pradesh
377,GAYATRI VIDYA PARISAD COLLEGE FOR DEGREE AND PG COURSES,4,Andhra Pradesh
379,VVIT,4,Andhra Pradesh
389,KONERU LAKSHMAIAH EDUCATION FOUNDATION,4,Andhra Pradesh
392,ST.ANNS COLLEGE OF ENGINEERING AND TECHNOLOGY,4,Andhra Pradesh
396,R.V.R. & J.C. COLLEGE OF ENGINEERING,4,Andhra Pradesh
397,SRI VENKATESWARA UNIVERSITY COLLEGE OF ENGINEERING,4,Andhra Pradesh
398,SANTHIRAM ENGINEERING COLLEGE,4,Andhra Pradesh
401,IIIT SRI CITY,4,Andhra Pradesh
403,SIDDARTHA INSTITUTE OF SCIENCE AND TECHNOLOGY,4,Andhra Pradesh
404,SRK INSTITUTE OF TECHNOLOGY,4,Andhra Pradesh
405,ANNAMACHARYA UNIVERSITY,4,Andhra Pradesh
406,VIGNAN'S INSTITUTE OF ENGINEERING FOR WOMEN,4,Andhra Pradesh
409,VIIT - VIGNAN'S INSTITUTE OF INFORMATION TECHNOLOGY,4,Andhra Pradesh
410,AMRITA SAI INSTITUTE OF SCIENCE AND TECHNOLOGY,4,Andhra Pradesh
418,KKR&KSR INSTITUTE OF TECHNOLOGY AND SCIENCES,4,Andhra Pradesh
419,KIET GROUP OF INSTITUTION,4,Andhra Pradesh
422,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGY,4,Andhra Pradesh
424,GUDLAVALLERU ENGINEERING COLLEGE,4,Andhra Pradesh
426,VIGNAN'S NIRULA INSTITUTE OF TECHNOLOGY AND SCIENCE FOR WOMEN,4,Andhra Pradesh
430,DRKC - D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,4,Andhra Pradesh
431,"VISHNU INSTITUTE OF TECHNOLOGY, BHIMAVARAM",4,Andhra Pradesh
432,RGUKT RK VALLEY,4,Andhra Pradesh
436,BABA INSTITUTE OF TECHNOLOGY AND SCIENCES,4,Andhra Pradesh
438,MIRACLE EDUCATIONAL SOCIETY GROUP OF INSTITUTIONS,4,Andhra Pradesh
443,SREE RAMA ENGINEERING COLLEGE,4,Andhra Pradesh
449,NSRIT,3,Andhra Pradesh
451,JNTUK,3,Andhra Pradesh
454,ANDHRA LOYOLA COLLEGE,3,Andhra Pradesh
457,GAYATRI VIDYA PARISHAD,3,Andhra Pradesh
459,GAYATRI VIDYA PARISHAD COLLEGE OF ENGINEERING(AUTONOMOUS),3,Andhra Pradesh
461,RVR AND JC COLLEGE OF ENGINEERING,3,Andhra Pradesh
464,RAVINDRA COLLEGE OF ENGINEERING FOR WOMEN,3,Andhra Pradesh
468,Srinivasa Ramanujan Institute of Technology,3,Andhra Pradesh
469,SWARANDHRA COLLEGE OF ENGINEERING AND TECHNOLOGY,3,Andhra Pradesh
473,RGUKT ONGOLE,3,Andhra Pradesh
477,SWARNA BHARATHI INSTITUTE OF SCIENCE AND TECHNOLOGY,3,Andhra Pradesh
490,DVR & DR. HS MIC COLLEGE OF TECHNOLOGY,3,Andhra Pradesh
491,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE AND TECHNOLOGY RK VALLEY,3,Andhra Pradesh
498,ST.JOHNS COLLEGE OF ENGINEERING AND TECHNOLOGY,3,Andhra Pradesh
501,SATYA INSTITUTE OF TECHNOLOGY AND MANAGEMENT,3,Andhra Pradesh
505,MIC COLLEGE OF TECHNOLOGY,3,Andhra Pradesh
506,KAKINADA INSTITUTION OF ENGINEERING AND TECHNOLOGY FOR WOMENS,3,Andhra Pradesh
509,"NARAYANA ENGINEERING COLLEGE, NELLORE",3,Andhra Pradesh
510,N.B.K.R INSTITUTE OF SCIENCE AND TECHNOLOGY,3,Andhra Pradesh
512,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,3,Andhra Pradesh
513,ESWAR COLLEGE OF ENGINEERING,3,Andhra Pradesh
514,SRI VENKATESWARA UNIVERSITY,3,Andhra Pradesh
515,"BVC COLLEGE OF ENGINEERING, PALACHARLA",3,Andhra Pradesh
520,CHAITHANYA DEEMED TO BE UNIVERSITY,3,Andhra Pradesh
523,VIGNAN’S INSTITUTE OF INFORMATION TECHNOLOGY,3,Andhra Pradesh
524,GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT,3,Andhra Pradesh
529,KALLAM HARANADHA REDDY INSTITUTE OF TECHNOLOGY,3,Andhra Pradesh
530,MADANAPALLE INSTITUTE OF TECHNOLOGY & SCIENCE,3,Andhra Pradesh
531,CHADALAWADA RAMANAMMA ENGINEERING COLLEGE,3,Andhra Pradesh
533,SIR C.R.REDDY COLLEGE OF ENGINEERING,3,Andhra Pradesh
537,SRKREC,3,Andhra Pradesh
538,SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,3,Andhra Pradesh
539,KAKINADA INSTITUTION OF ENGINEERING AND TECHNOLOGY FOR WOMEN,3,Andhra Pradesh
544,"VELLORE INSTITUTE OF TECHNOLOGY, AMARAVATI",3,Andhra Pradesh
545,ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES KADAPA,3,Andhra Pradesh
546,KAKINADA INSTITUTIONS OF ENGINEERING AND TECHNOLOGY,3,Andhra Pradesh
554,MAHARAJ VIJAYARAM GAJAPATHI RAJ COLLEGE OF ENGINEERING (AUTONOMOUS),3,Andhra Pradesh
555,KAKINADA INSTITUTIONS OF ENGINEERING AND TECHNOLOGY FOR WOMEN,3,Andhra Pradesh
557,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLGY,3,Andhra Pradesh
559,G.PULLAIAH COLLEGE OF ENGINEERING AND TECHNOLOGY,3,Andhra Pradesh
561,GEETHANJALI INSTITUTE OF SCIENCE AND TECHNOLOGY,3,Andhra Pradesh
562,GIET COLLEGE OF ENGINEERING,3,Andhra Pradesh
565,YSR ENGINEERING COLLEGE OF YVU,3,Andhra Pradesh
567,JNTU KAKINADA,3,Andhra Pradesh
569,ADIKAVI NANNAYYA UNIVERSITY,3,Andhra Pradesh
573,"VELLORE INSTITUTE OF TECHNOLOGY, AP",2,Andhra Pradesh
578,VASIREDDY VENKATADRI INSTITUTE OF TECHNOLOGY (VVIT),2,Andhra Pradesh
579,VASIREDDY VENKATADHRI INSTITUTE OF TECHNOLOGY,2,Andhra Pradesh
580,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY FOR WOMAN,2,Andhra Pradesh
581,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY -II,2,Andhra Pradesh
582,KAKINADA INSTITUTE OF ENGINEERING & TECHNOLOGY FOR WOMEN,2,Andhra Pradesh
583,KAKINADA INSTITUTE OF TECHNOLOGICAL SCIENCES,2,Andhra Pradesh
584,KAKINADA INSTITUTE OF ENGINEERING TECHNOLOGY FOR WOMENS,2,Andhra Pradesh
585,"KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY,KAKINADA",2,Andhra Pradesh
587,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY WOMEN,2,Andhra Pradesh
589,GAYATRI VIDYA PARISHAD COLLEGE OF ENGINEERING (AUTONOMOUS),2,Andhra Pradesh
592,GATES INSTITUTE OF TECHNOLOGY,2,Andhra Pradesh
596,GITAM VISAKHAPATNAM,2,Andhra Pradesh
603,"NRI INSTITUTE OF TECHNOLOGY, VIJAYAWADA",2,Andhra Pradesh
608,PACE INSTITUTE OF TECHNOLOGY AND SCIENCE,2,Andhra Pradesh
610,PBR VITS,2,Andhra Pradesh
618,GITAM DEEMED TO BE UNIVERSITY,2,Andhra Pradesh
620,PSCMR COLLEGE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
624,PVP SIDDHARTHA INSTITUTE OF TECHNOLOGY,2,Andhra Pradesh
625,PVP SIDDHARTH INSTITUTE OF TECHNOLOGY,2,Andhra Pradesh
627,NARASARAOPET ENGINEERING COLLEGE,2,Andhra Pradesh
633,VIGNAN UNIVERSITY,2,Andhra Pradesh
634,VIGNAN INSTITUTE OF INFORMATION AND TECHNOLOGY,2,Andhra Pradesh
638,R. V. R & J. C COLLEGE OF ENGINEERING,2,Andhra Pradesh
639,RAJEEV GANDHI MEMORIAL ENGINEERING COLLEGE,2,Andhra Pradesh
643,VIGNAN'S LARA INSTITUTE OF TECHNOLOGY AND SCIENCES,2,Andhra Pradesh
644,VIGNAN'S LARA INSTITUTE OF TECHNOLOGY AND SCIENCE,2,Andhra Pradesh
645,VIGNAN'S LARA INSTITUTE OF TECHNOLOGY & SCIENCE,2,Andhra Pradesh
646,VIIT-VIGNAN'S INSTITUTE OF INFORMATION TECHNOLOGY,2,Andhra Pradesh
650,PRAKASAM ENGINEERING COLLEGE,2,Andhra Pradesh
651,PRAGATHI DEGREE COLLEGE,2,Andhra Pradesh
652,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES -ONGOLE,2,Andhra Pradesh
654,RGM COLLEGE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
655,RGM COLLEGE,2,Andhra Pradesh
657,DVR&DR.HS MIC COLLEGE OF TECHNOLOGY,2,Andhra Pradesh
660,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES, ONGOLE",2,Andhra Pradesh
663,MVGR COLLEGE,2,Andhra Pradesh
664,MVGR - MAHARAJ VIJAYARAM GAJAPATHI RAJ COLLEGE OF ENGINEERING (AUTONOMOUS),2,Andhra Pradesh
667,MVGRCE,2,Andhra Pradesh
676,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,2,Andhra Pradesh
677,D.N.R COLLEGE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
679,RAYALSEEMA UNIVERSITY COLLEGE OF ENGINEERING,2,Andhra Pradesh
681,RGMCET - RAJEEV GANDHI MEMORIAL COLLEGE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
683,DR LANKAPALLI BULLAYYA COLLEGE OF ENGINEERING,2,Andhra Pradesh
685,Rishi uber women's college,2,Andhra Pradesh
688,SANSKRITHI SCHOOL OF ENGINEERING,2,Andhra Pradesh
696,RVR & JC,2,Andhra Pradesh
717,VELLORE INSTITUTE OF TECHNOLOGY-AP,2,Andhra Pradesh
719,SIDDHARTH INSTITUTE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
720,SIDDHARTH INSTITUTE OF ENGINEERING & TECHNOLOGY,2,Andhra Pradesh
722,MADANAPALLI INSTITUTE OF TECHNOLOGY AND SCIENCE,2,Andhra Pradesh
727,MALINENI LAKSHMAIAH WOMEN'S ENGINEERING COLLEGE,2,Andhra Pradesh
735,SREENIVASA INSTITUTE OF TECHNOLOGY AND MANAGEMENT STUDIES,2,Andhra Pradesh
739,SRI KRISHNADEVARAYA UNIVERSITY COLLEGE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
740,SRI VENKATESHWARA UNIVERSITY COLLEGE OF ENGINEERING,2,Andhra Pradesh
741,IIITDM KURNOOL,2,Andhra Pradesh
742,"IIIT RKVALLEY, RGUKT",2,Andhra Pradesh
744,MADANAPALLE INSTITUTION OF TECHNOLOGY AND SCIENCES,2,Andhra Pradesh
746,MAHARAJ VIJAYARAM GAJAPATHIRAJ COLLEGE OF ENGINEERING,2,Andhra Pradesh
747,MAHARAJ VIJAYARAM GAJAPATHI RAJ COLLEGE,2,Andhra Pradesh
748,KRISHNA UNIVERSITY COLLEGE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
749,SRM AP UNIVERSITY,2,Andhra Pradesh
750,SRM AP,2,Andhra Pradesh
751,SRKR BHIMAVARAM,2,Andhra Pradesh
752,SRKIT,2,Andhra Pradesh
753,SRM UNIVERSITY ANDHRAPRADESH,2,Andhra Pradesh
756,LAKIREDDY BALI REDDY COLLEGE OF ENGINEERING (LBRCE),2,Andhra Pradesh
757,LAKI REDDY BALI REDDY COLLEGE OF ENGINEERING,2,Andhra Pradesh
758,SRI VENKATESHWARA COLLEGE OF ENGINEERING,2,Andhra Pradesh
760,SRI VASAVI INSTITUTE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
761,BVC COLLEGE OF ENGINEERING,2,Andhra Pradesh
762,SRIDEVI WOMEN'S ENGINEERING COLLEGE,2,Andhra Pradesh
763,"SRI VENKATESWARA COLLEGE OF ENGINEERING, TIRUPATI",2,Andhra Pradesh
764,"SRM UNIVERSITY, AP",2,Andhra Pradesh
765,"BONAM VENKATA CHALAMAYYA ENGINEERING COLLEGE, ODALAREVU",2,Andhra Pradesh
766,BONAM VENKATA CHALAMAYA ENGINEERING COLLEGE,2,Andhra Pradesh
776,KONERU LAKSHMAIAH UNIVERSITY,2,Andhra Pradesh
781,SV COLLEGE OF ENGINEERING,2,Andhra Pradesh
783,ST. JOHNS COLLEGE OF ENGINEERING AND TECHNOLOGY,2,Andhra Pradesh
784,ST. ANN'S COLLEGE OF ENGINEERING & TECHNOLOGY,2,Andhra Pradesh
794,KLU,2,Andhra Pradesh
800,Sree venkateswara college of engineering,2,Andhra Pradesh
803,TENALI ENGINEERING COLLEGE,2,Andhra Pradesh
806,KITS AKSHAR INSTITUTE OF TECHNOLOGY,2,Andhra Pradesh
817,KAKINADA INSTITUTION OF EDUCATION AND TECHNOLOGY,2,Andhra Pradesh
822,KALLAM HARANADHAREDDY INSTITUTE OF TECHNOLOGY,2,Andhra Pradesh
